Topic,Title,Content,Date,Link,src
sports,Australia withdraw from U 19 WC in Banglad,"strong>SYDNEY: Australia have withdrawn from the under-19 World Cup in Bangladesh later this month because of concerns over the ""safety and security"" of the squad, Cricket Australia said in statement on Tuesday.</strongAustralia postponed a test tour of Bangladesh in October for similar reasons and Cricket Australia (CA) Chief Executive James Sutherland said the situation had not improved.""Regrettably, the advice from our government suggests that the security threat to Australians travelling to Bangladesh remains as high now as it was when we postponed the test team�s tour of that country late last year,"" he said in the statement.""In the end, with all of the information and advice we have received, we feel we had no alternative other than to make this difficult decision.""",1/5/2016,,
sports,Henry takes five as NZ complete series win over SL,"strong>Matt Henry took the second five-wicket haul of his career to bowl New Zealand to a 36-run victory over Sri Lanka in the fifth one-day international and seal a 3-1 series victory at Bay Oval in Mt. Maunganui on Tuesday.</strongHenry, who took four-wicket hauls in two other appearances in the series, finished with 5-40 as Sri Lanka captain Angelo Mathews had threatened to steal victory for his side.Mathews combined with his strong middle order to guide the run chase for 295 to snatch a draw in the series but when he was the eighth wicket to fall for 95, it effectively ended Sri Lanka�s chances and they were bowled out for 258 in 47.1 overs.Martin Guptill top-scored for New Zealand with 102 to give the hosts a competitive, though not daunting, total of 294 for five.New Zealand had ripped the top off Sri Lanka�s lineup to reduce them to 33 for three in the 10th over but Mathews and Dinesh Chandimal (50) produced a 93-run fourth-wicket partnership that was broken just as Chandimal reached his 15th half century.Mathews and Milinda Siriwardana (39) then put on 62 runs in 6.4 overs to take them to within 72 runs with nine overs remaining.The match then turned in the next three overs when Siriwardana and Chamara Kapugedara (10) were both dismissed, sending the required run rate over 10 and the chase effectively ended when Mathews became Henry�s fourth victim in the 46th over.While Guptill had top-scored in New Zealand�s innings, it was Kane Williamson and Ross Taylor, who both scored 61, played the anchor roles to allow the opener to score his 10th one-day international century.Guptill, the highest run scorer in one-dayers last year, hit nine boundaries and three sixes.He finished with 331 runs in the five-match series at an average of 82.75.Sri Lanka�s bowlers did an excellent job at the end of New Zealand�s innings by clamping down on their scoring rate that had threatened to push the score well past 300.The two sides now play two Twenty20 internationals, with the first at the same venue on Thursday.",1/5/2016,,
sports,Day three of Sydney test washed ou,"strong>SYDNEY: Rain washed out the whole of the third day of the third test between Australia and West Indies at the Sydney Cricket Ground on Tuesday.</strongThe covers stayed on the pitch all day as rain lashed down on the ground with play officially abandoned at 3:30 p.m (0430 GMT).It was a further disruption in the dead rubber contest after three hours of day one and all but 11.2 overs of day two were lost to wet weather.West Indies, already 2-0 down in the series after thumping defeats in Hobart and Melbourne, will have to wait until Wednesday to resume their first innings on 248 for seven.",1/5/2016,,
sports,England hold on for draw as weather has final say,"CAPE TOWN: Poor weather brought a limp end to a compelling second Test as England survived a final day onslaught from South Africa to draw the match and keep up their 1-0 lead in the series.England were 159 for six in their second innings, with Jonny Bairstow (30) and Moeen Ali (10) unbeaten, before drizzle and bad light halted play soon after tea on Wednesday.South Africa�s quick bowlers made inroads in the morning to offer the likelihood of a remarkable come-from-behind victory after England had dominated the opening two days to amass 629 for six declared in their first innings.South Africa clawed back over the next two days, keeping England in the field on hot, energy-sapping days as they slowly regained a foothold and eventually declared just two runs short of the visitors� total.A four-wicket burst before lunch on Wednesday suddenly offered the tantalising possibility of a result and two more in the second session brought South Africa even closer to scuttling out England before chasing down a modest target.But dogged resistance from Bairstow and Ali, in an unbroken 43-run partnership, and the gloomy weather dashed South Africa�s hopes of pulling off a remarkable victory.England started the day on 16-0 in their second innings, with a lead of 18 runs, but captain Alastair Cook was strangled down the leg side and caught by wicketkeeper Quinton de Kock off Kagiso Rabada�s bowling with just the eighth ball of the morning.He went for eight with England having added a single to their overnight total.Alex Hales (5) was then snagged by a brilliant diving one-handed catch from Chris Morris at slip to give Morne Morkel a deserved wicket after some fiery bowling.Joe Root was caught in the slips by AB de Villiers off Morkel on 17 but television replays showed the bowler had stepped over the line.But England�s top-ranked batsman failed to capitalise on the reprieve and scored 12 more runs before being bowled by Morris to leave England on 55-3.Nick Compton (15) fell 10 minutes before lunch after playing straight to Faf du Plessis at short mid-wicket as he became the first of three victims for Dane Piedt.After the interval, the off spinner dismissed Ben Stokes, caught at deep square leg for 26, and James Taylor, who got a nasty bounce up onto his gloves and was caught by Temba Bavuma at short leg for 27.The third Test will be at the Wanderers in Johannesburg from Jan.14-18. England won the first Test in Durban by 241 runs. (Reuters)�",1/6/2016,,
sports,England frustrate South Afri,"CAPE TOWN: Off-spinner Dane Piedt raised hopes of an unlikely South African victory as he grabbed three wickets on Wednesday to leave England on 155 for six at tea on the final day of the high-scoring second Test.Just when it seemed that the match was heading for a draw, Piedt raised prospects of an unexpected victory after claiming the wickets of Nick Compton, first innings double centurion Ben Stokes and James Taylor which left England with a 157-run lead going into the final session.Jonny Bairstow (26 not out) and Moeen Ali (10 not out) frustrated South Africa�s efforts to skittle England out cheaply in their second innings and set themselves a reachable target before close of play on Wednesday.Cloud cover over Newlands offered bowlers the swing that had been missing over the previous four, searingly-hot days and helped South Africa to claim quick wickets to spice up the game.England�s batsmen looked short on confidence as a little moisture in the air and an absence of wind presented bowlers with a window of opportunity.England started the day on 16-0 in their second innings, having an 18-run lead over South Africa after both posted high-scoring totals in the first innings.Cook (8) was strangled down the leg side and caught by wicketkeeper Quinton de Kock off Kagiso Rabada�s bowling on the eighth ball of the morning with England having added a single to their overnight total.Alex Hales (5) was snagged by a brilliant diving one-handed catch from Chris Morris at slip to give Morne Morkel a deserved wicket after some fiery bowling.Joe Root was caught in the slips by AB de Villiers off Morkel on 17 but television replays showed the bowler had stepped over the line.But England�s top-ranked batsman failed to capitalise on the reprieve and scored 12 more runs before being bowled by Morris to leave England on 55-3.Compton fell 10 minutes before lunch as he played straight to Faf du Plessis at short mid-wicket and was out after a tentative 15.After lunch, Piedt dismissed Stokes, caught at deep square leg for 26, and Taylor, who got a nasty bounce up onto his gloves and was caught by Temba Bavuma at short leg for 27.England had looked set to win a second successive Test when they went on a run-scoring riot on Sunday to shatter several records in amassing 629 for six declared.But South Africa batted themselves back into the game over three days eventually declaring on 627-7 some 30 minutes before the end of Tuesday�s play and then sparking hopes of victory with an attacking bowling display on Wednesday. (Reuters)�",1/6/2016,,
sports,Hashim Amla quits as South Africa test captai,"CAPE TOWN: Hashim Amla said on Wednesday he was stepping aside as South Africa�s cricket test captain with immediate effect, a day after a double century rescued his country from possible defeat in the second test against England.�The 32-year-old made the surprise announcement just minutes after the test at Newlands ended in a draw and after Amla had led a fight back to haul his team from a precarious position.",1/6/2016,,
sports,Afridi says media blows trivial issues out of proporti,"strong>KARACHI: Shahid Afridi on Wednesday complained that media blows insignificant issues completely out of proportion and then airs them as breaking news.</strongShahid Afridi was criticized for lashing out at a journalist when he was questioned about the team�s performance under his captaincy. Khan replied, �I was expecting such a cheap question from you.�The journalists took exception to Afridi's remarks and boycotted the press conference.Later, speaking in the Geo News program �Report Card�, Shahid Afridi clarified his earlier remarks, saying a certain journalist had been targeting him for sometime.Shahid Afirid said the reporter had spread 'false news' in Dubai that he (Afridi) asked a junior player to wipe his shoes. ""I didn't ask any junior player to clean my shoes but it was a youngster who insisted on it and took my shoes for cleaning,"" he added.Afridi claimed the reporter has been using �inappropriate language� and that he (Afridi) even filed a complaint against him.He said only two-three months of his cricket career are left and he needs media's support.strong>PCB Chief says Afridi�s Urdu isn�t good</strongPakistan Cricket Board (PCB) Chairman, Shahryar Khan defended Shahid Afridi, saying his Urdu is not good and asked everyone to ignore his remarks.Talking to media persons, he said he did not know what about the exact words of Shahid Afridi�s remarks and why he had to utter them.He said he would go back to Lahore and get the issue investigated.",1/6/2016,,
sports,Rain washes out day four in Sydney,"SYDNEY: Heavy rain washed out play in the third Test between Australia and West Indies for the second successive day on Wednesday, further reducing the already slim chance of a result in the dead rubber match.The rainfall, which had prevented any action on day three and all but 11 overs on day two at the Sydney Cricket Ground (SCG), continued unabated into the fourth day of the contest and play was officially abandoned just before 1 p.m. (0200 GMT).West Indies, already 2-0 down in the series after thumping defeats in Hobart and Melbourne, were waiting to resume their first innings on 248 for seven.(Reuters)�",1/6/2016,,
sports,Sledging helps Bavuma knuckle down for maiden Test ,"CAPE TOWN: Tiny Temba Bavuma scored his maiden Test century for South Africa on Tuesday and suggested English sledging helped him reaching the landmark.The 25-year-old was 102 not out when the hosts declared on 627 for seven late on the fourth day as the second Test headed for a draw.The cheers that greeted the milestone, which came after an entertaining knock of just 141 balls, raised the roof at Newlands.""They were words of encouragement if I can put it politely. The (English) guys did say a lot but I think it was all in the spirit of the game,"" Bavuma told reporters.""Maybe it assisted me to knuckle down out there. I kind of enjoyed it.<br/> It was almost like being back at school where guys used to come hard at me because I was short.""Standing five foot six inches tall, Bavuma is playing his seventh Test and his innings will be a major boost for South African cricket as the authorities try to ensure the racial make-up of the team is more reflective of the country�s society.""I am quite relieved, full of emotion and very satisfied from a personal and team point of view,"" Bavuma said.""I�ve been wanting to cross off that first test hundred and to do it at my favourite ground was extra special.""Bavuma was born not far from Newlands in the black African township of Langa.""I think pressure is always there and as young guy I�m at start of my international carer and I really want to make use of the chances I�ve been given as well as make a mark for myself,"" he said.His parents missed his debut against the West Indies at the same ground one year ago but flew in from their holiday to watch him this time.""I�m sure that moment was full of emotion for them too,"" he said.Bavuma, 25, waited for almost six hours before getting his chance as captain Hashim Amla and Faf du Plessis batted South Africa out of danger in a marathon partnership.""I slept a bit on the balcony for some of those hours and I just tried to keep clam and wait for my opportunity and enjoy the success of the guys out there,"" he said. (Reuters)�",1/6/2016,,
sports,Reporters question infuriates Afridi,"strong>LAHORE: Pakistan Twenty20 skipper Shahid Khan Afridi on Wednesday lashed out at a journalist when he was questioned about the team�s performance under his captaincy.</strongAfridi was talking to media when a reporter raised a question about performance of the T20 skipper and the team under his captaincy.Khan replied, �I was expecting such a cheap question from you.�Later, journalists protested over Afridi�s remarks and boycotted the press conference.Meanwhile, the all-rounder also criticized Salman Butt and Mohammad Asif, saying that they lied on TV shows.However, Afridi again extended support to Mohammad Amir, saying that he has great potential and he has always respected him. He said every person commits mistakes, but Amir spoke the truth and has completed his spot-fixing sentence.",1/6/2016,,
sports,FIFA ethics committee extends Valcke suspensi,"strong>ZURICH: FIFA�s ethics watchdog on Wednesday extended the suspension of FIFA Secretary General Jerome Valcke, a day after its investigators had recommended an extension and that he also be banned from soccer for nine years over alleged corruption.</strong""The adjudicatory chamber of the ethics committee chaired by Mr Hans-Joachim Eckert has decided to extend the suspension of Mr Jerome Valcke by 45 days, at the request of the investigatory chamber,"" the ethics body for Zurich-based soccer body FIFA said in a statement.""The extension of the suspension starts from today.""",1/6/2016,,
sports,Uruguay wants to co host 2030 Football World Cu,"COLONIA: Argentina and neighboring Uruguay will bid to co-host the 2030 World Cup, Argentine President Mauricio Macri said at a joint news conference on Thursday with Uruguayan leader Tabare Vazquez.�""We have decided that our best opportunity is to jointly nominate ourselves as candidates,"" Macri said during a visit to Colonia, Uruguay.�Uruguay hosted and won the first World Cup in 1930, beating Argentina 4-2 in the final.",1/7/2016,,
sports,Rain hit Sydney test ends in draw Australia win series 2 0,"strong>SYDNEY: The rain-hit third test between Australia and West Indies ended in a draw on the fifth and final day at the Sydney Cricket Ground on Thursday, leaving the hosts with a 2-0 series victory.</strongA draw was always the most likely result after all but 11 overs of day two and the entirety of days three and four were washed out, only the fifth time no play had been possible on two consecutive days of a test match in Australia.West Indies resumed their first innings on 248 for seven and were bowled out for 330 to bring up lunch.David Warner scored an 82-ball century on his way to 122 not out to help Australia to 176 for two when the players shook hands on a draw.Australia won the first test in Hobart by an innings and 212 runs before an equally dominant 177-run victory in the second test in Melbourne.",1/7/2016,,
sports,Amir cleared to tour New Zealand after visa granted,"strong>WELLINGTON: Fast bowler Mohammad Amir, who spent time in jail and served a five-year ban for spot-fixing, has been granted a visa to travel to New Zealand for Pakistan�s limited overs matches later this month, immigration officials said on Thursday.</strongThe 23-year-old was considered one of the most exciting fast bowlers in the world before the 2010 spot-fixing scandal that resulted in bans and jail sentences for him, former test captain Salman Butt and fast bowler Mohammad Asif.The trio were cleared to return to the sport by the International Cricket Council (ICC) in September after serving suspensions.""Immigration New Zealand (INZ) can confirm that a visitor visa has been approved for Mohammad Amir to travel as part of the Pakistan Cricket Team set to tour New Zealand this month,"" INZ Area Manager Michael Carley said in a statement.""In making this decision, INZ considered factors including the support of the New Zealand and Pakistan Cricket Board and that Mr Amir had served his sentence for his previous actions.""Taking into account all the circumstances and with full understanding of the purpose of his visit, a visa has been approved for Mr Amir.""The left-arm fast bowler�s inclusion in a 26-man training squad for the tour had caused some controversy within the Pakistan ranks, with one-day captain Azhar Ali offering to resign.The Pakistan Cricket Board rejected Azhar�s resignation, though another member of the team, Mohammad Hafeez, had also expressed reservations about playing with Amir.Pakistan play three Twenty20 internationals and three one-day matches on the tour, which starts on Jan.15.",1/7/2016,,
sports,Indian court issues non bailable arrest warrants for Dhoni,"strong>NEW DELHI: A local court of Anantapur, Andhra Pradesh has issued non-bailable arrest warrants for Indian Twenty20 skipper Mahindra Singh Dhoni, Indian media reported Friday.</strongThe arrest warrants were issued in connection with a petition filed by a social activist. He accused Dhoni of hurting Hindu sentiments after the cricketer was portrayed as the Hindu god Vishnu on a magazine cover.The picture carried the subtitle �God of Big Deals� with the cricket star holding products of several brands including a shoe.The Court has summoned MS Dhoni to appear before the bench on the 25th of February.Dhoni is currently visiting Australia and will return home on January 31.",1/8/2016,,
sports,Platini withdraws candidacy for FIFA presidency,"strong>ZURICH: Banned European soccer boss Michel Platini has withdrawn his candidacy from the race for the presidency of soccer's scandal-plagued governing body FIFA, he told French sports daily L'Equipe on Thursday.</strongPlatini, the head of European soccer body UEFA, was handed an eight-year ban from the game along with outgoing FIFA president Sepp Blatter by the federation's independent Ethics Committee on Dec. 21.Both have been engulfed by the worst corruption scandal in FIFA's history as the sport faces criminal investigations in Switzerland and the United States, where 41 soccer officials and sports entities have been indicted on corruption-related charges.Former French international Platini has insisted he has done nothing wrong and was still hoping to win an appeal in time to have been allowed back in time for the election on Feb. 26., but said he had changed his mind.""I withdraw my candidacy. I can no longer (go through with it). I have neither the time, nor the means to go and see the voters, to meet people, and to fight with others,"" he said in an interview which L'Equipe published on its website.""By withdrawing, I chose to fully focus on my defence on a case where there's no talk of corruption, falsification anymore, in which there's nothing left.""It's a matter of schedule, but it's not just that. How do you win an election when you're prevented from campaigning?""Blatter and Platini were both banned over a payment of 2 million Swiss francs ($2 million) made to the Frenchman by FIFA with Blatter's approval in 2011 for work done a decade earlier.The committee said the payment, made at a time when Blatter was seeking re-election, lacked transparency and presented conflicts of interest, though both men denied wrongdoing.Platini had initially been seen as the favourite to replace Blatter in the Feb. 26 election where each of 209 national football associations who are members of FIFA hold one vote.""I had... about hundred of official letters of support from federations and about 50 pledges, in two days,"" Platini said.Five candidates, none of them clear favourites, will take part in the election and a chance for the job of rebuilding the sport's beleaguered governing body.They are Prince Ali Bin Al Hussein of Jordan, Asian Football Confederation President Sheikh Salman Bin Ebrahim Al Khalifa of Bahrain, former FIFA official Jerome Champagne of France, UEFA General Secretary Gianni Infantino of Switzerland and South Africa businessman Tokyo Sexwale.Infantino has been Platini's right-hand man at UEFA and announced his candidacy after the Frenchman had been initially suspended in October.Champagne, although a compatriot of Platini, is known to be a critic, has no connections with UEFA and says that FIFA's priority must be to spread the game's riches more evenly around the world.",1/8/2016,,
sports,Difficulties may be faced with Amirs return Intikhab A,"KARACHI: Manager of the national cricket team Intikhab Alam has said that difficulties can be faced with Muhammad Amir�s return to the team and the Pakistan Cricket Board (PCB) is aware of these difficulties.Intikhab Alam has further said that there is no separate code of ethics for Muhammad Amir, adding that Amir has been directed to only concentrate on his bowling.�",1/9/2016,,
sports,Pakistan stars keen to follow MCL ,"ISLAMABAD: Some of the top Pakistan cricketers have expressed their eagerness to watch the Masters Champions League (MCL) which gets ready to take off later this month.Rooting for the event Pakistan opener Mohammad Hafeez said it is going to an experience for me to watch all the legends that I missed watching in my career, Khaleej Times reported.To watch players like Virender Sehwag and Brian Lara will be a special feeling not only for me but also for the fans.I am a big fan of Lara and so I will surely watch him and it will be a nice experience, added Hafeez.Pakistan wicketkeeper Sarfraz Ahmad feels that MCL which brings back some of the retired legends into action are giving the fans who haven t watched them live an opportunity to see them play.He also said that it will give a new twist to India�Pakistan rivalry.We have only watched India and Pakistan cricketers playing against each other but in this tournament we will see India and Pakistan players playing together for one team.I made my debut against India and so I know that despite all the rivalry we all are friends off the field and we get along very well.This is another opportunity for India and Pakistan players to be together, he added.Pakistan's top middle order batsman Umar Akmal too feels that MCL will give an opportunity for youngsters who missed watching the legends.Many fans haven't got to see these top players in action.Moreover it s a happy feeling to know that we can still play cricket after we retire.Usually the life span of a cricketer is 10 to 15 years and this tournament will help us extended our career he said.Paceman Wahab Riaz candidly admitted that MCL will now provide a secure future for retired cricketers.""This tournament will be an opportunity for retired players as it is securing a future for them. So it is a good platform for all players.""I have learnt a lot from Wasim Akram and there is a lot to learn from retired players. Personally I never got a chance to bowl to Lara whom I adore a lot.This kind of a tournament will give an opportunity to bowl to such players whom one had missed out"". (APP)�",1/9/2016,,
sports,FIFA panel tells Blatter Platini why they were banned,"strong>ZURICH: FIFA�s ethics panel said on Saturday it had formally given outgoing President Sepp Blatter and European soccer head Michel Platini the reasons for their eight-year bans from the game, information both men could use in an appeal.</strongThe move came too late for Platini who said this week he had abandoned plans to appeal against the ban in time to rejoin the race for the FIFA presidency and withdrew his candidacy.Blatter and Platini were banned last month amid the worst corruption scandal in the history of world soccer�s governing body.""After receiving the grounds for the decisions, both officials may lodge an appeal with the FIFA Appeal Committee,"" the adjudicatory chamber of the ethics committee said in a statement, without giving details on the information it sent.The sport faces criminal investigations in Switzerland and the United States, where 41 soccer officials and sports entities have been indicted on corruption charges.Blatter and Platini were both banned over a payment of 2 million Swiss francs ($2 million) made to the Frenchman by FIFA with Blatter�s approval in 2011 for work done a decade earlier.The committee said the payment, made at a time when Blatter was seeking re-election, lacked transparency and presented conflicts of interest, though both men denied wrongdoing.Platini, the head of European soccer body UEFA, had initially been seen as the favourite to replace Blatter in the Feb. 26 election.",1/9/2016,,
sports,Champion Federer sets up Raonic final in Brisb,"strong>Defending champion Roger Federer will meet big-serving Canadian Milos Raonic in the final of the Brisbane International after the Swiss top seed dismantled rising Austrian talent Dominic Thiem 6-1 6-4 on Saturday.</strongFederer left his opponent and the centre court crowd stunned as he charged to a 5-0 lead at the Pat Rafter Arena before encountering stiffer resistance from his 22-year-old opponent as the match progressed at the Australian Open warm-up.The youngest player in the top 20, Thiem shrugged off the first set horror show to unleash some exquisite backhand winners in the second that had the Swiss master nodding approval.Federer�s serve was bullet-proof during the clutch moments, however, and the world number three closed out the contest with a booming ace on his second match point.Federer, who will be contesting his third consecutive Brisbane final and is one victory away from an 89th ATP title, hailed his ""best match"" of the tournament.""I really thought I hit the ball very well,"" the evergreen 34-year-old, lathered in sweat from the muggy Brisbane heat, said in a courtside interview.""I�m very excited to be back in the final again. It�s a great start to the season and I�m very happy.""Raonic earlier won a battle of big servers to down local contender Bernard Tomic 7-6(5) 7-6(5) in the first semi.Both players held their serve throughout the contest but it was the Canadian who took control in the tiebreaks, jumping out to early leads on each occasion.After Tomic won four straight points to make it 5-5 in the second set tiebreak, Raonic whipped a forehand winner down the line to bring up match point.He closed out the contest in style, lunging for a cross-court backhand volley to end Tomic�s solid run at the tournament, which included an upset win over world number eight Kei Nishikori.""It was a great match today, a difficult one against Bernie. He�s been playing so well, I know he�s going to do great things this year,"" Raonic said.",1/9/2016,,
sports,T20 World Cup trophy reaches Paki,"PESHAWAR: �The trophy of the ICC T20 World Cup has reached Pakistan from South Africa and it will be launched in Peshawar tomorrow.The trophy, which began its world-wide tour from Mumbai has now reached Pakistan after completing its tour of South Africa.The T20 World Cup will be played in India in March this year. �The launching ceremony of the trophy will be held at the Army Public School Peshawar at 8-15 in the morning. Pakistan ODI captain Azhar Ali has already arrived in Peshawar to attend the ceremony.From Peshawar, the trophy will go to Lahore on January 12 before leaving for Bangladesh. The world tour of the trophy will finally end at the Indian capital New Delhi on February1.�",1/10/2016,,
sports,Bouchard heads to Melbourne Park with low expectati,"MELBOURNE: Former golden girl Eugenie Bouchard is heading into the Australian Open with ""zero expectations"" of success after a year plagued by injury and poor form.Following a breakout year in 2014, the Canadian tumbled out of the top 10 with first round exits at the French Open and Wimbledon.Worse was to come, with a dramatic locker room fall leaving her concussed and forced to withdraw from the U.S. Open, an incident which prompted the former world number five to sue the United States Tennis Association (USTA).After three months away from the tour, Bouchard made a positive return at Shenzhen last week, winning her first two matches before being beaten in the quarter-finals.She continues her preparations for the Australian Open at the Hobart International this week but was playing down her prospects of a return to winning ways in the immediate future.""A month or two ago I wasn�t even sure I could play the Australian Open so I�m just so happy to be in Australia, looking forward to playing these two tournaments (with) zero expectations,"" the 21-year-old told reporters on Sunday.""I�m feeling good. I didn�t want to play if I wasn�t somewhat prepared, so I worked really hard in the off season to try and catch up a bit.""Returning at Shenzhen was a relief for the Canadian, whose run to the 2014 Wimbledon final and the Australian and French semi-finals in the same year saw her touted as a future world number one.""To step on the court and play a full match with no pain, play three matches three days in a row, was a success for me even though I lost the last match,"" said Bouchard, now ranked 49th in the world after peaking at five in Oct. 2014.Bouchard will face American Bethanie Mattek-Sands in the first round in Hobart. (Reuters)�",1/10/2016,,
sports,Raonic takes revenge on Federer to win Brisbane ti,"BRISBANE: An inspired Milos Raonic toppled Roger Federer 6-4 6-4 to win the Brisbane International on Sunday and avenge his defeat to the Swiss master in last year�s final.Raonic unleashed his usual serving blitz but it was the rangy Canadian�s groundstrokes that impressed the most as he outwitted the Swiss with a masterful display of clean hitting from the baseline.Federer, irrepressible in his semi-final win over Dominic Thiem, was off-colour from the start at Pat Rafter Arena and his 25-year-old opponent feasted repeatedly on his wayward backhand.Beaten in three tight sets last year, Raonic won at a canter in the rematch to clinch his eighth tour title and complete the perfect buildup to his bid for a maiden grand slam at the Australian Open starting later this month.Closing out the match with a booming first serve that Federer could only parry long, Raonic roared in triumph, having beaten the 17-times grand slam champion for only the second time in 11 encounters.He accepted the winner�s trophy from 77-year-old Australian great Rod Laver, the only player to complete the calendar grand slam twice.Long tipped to rock the tennis establishment, Raonic showed a bullet-proof poise in response to his opponent�s frustration and broke Federer�s serve in the ninth game of the opening set.Federer blasted a forehand long to concede the set then blew a gilt-edged chance to break Raonic early in the second by spraying a backhand long.Missing a regulation forehand winner down the line, Federer gave up a break-point and Raonic captured the decisive break in the eighth game.Federer battled hard to put the set back on level terms, but Raonic�s thunderbolt serve proved to be impenetrable.(Reuters)�",1/10/2016,,
sports,Record breakers Guptill Munro lead NZ ,"AUCKLAND: �Colin Munro blasted New Zealand�s fastest Twenty20 half century to surpass a mark set by Martin Guptill earlier in the innings as the hosts swept their two-match series against Sri Lanka with a nine-wicket win in Auckland on Sunday.Guptill first rewrote the record books when he took just 19 deliveries to bring up his eighth half century in the shortest form of the game before he was eventually dismissed for 63 after smashing six boundaries and five sixes.His mark was then eclipsed by Munro some 20 minutes later when the left hander hit his seventh six to take New Zealand to 147 for one, the hosts chasing down Sri Lanka�s 142-8 total at Eden Park in just 10 overs.Munro�s half century came off 14 balls, the second fastest in international cricket behind India�s Yuvraj Singh (12 balls).He hit one four along with his seven maximums to finish unbeaten on exactly 50.The 2-0 series defeat also ensured Sri Lanka, the 2014 World Twenty20 champions, were replaced by West Indies at the top of the International Cricket Council (ICC) T20 rankings.Sri Lanka�s innings had been held together by Test and one-day captain Angelo Mathews� 81 not out, his highest score in the format, while opener Tillakaratne Dilshan scored a streaky 28.No other batsmen got into double figures.As in most of the limited overs matches on the tour, Sri Lanka�s top order failed to get their innings going, slumping to 39-3 in the seventh over.Their normally reliable, and deep, middle order also failed to capitalise on Eden Park�s small boundaries as New Zealand�s bowlers varied their pace, line, length and flight, with part-time medium pacer Grant Elliott taking 4-22.The sixth Twenty20 World Cup takes place in India from March 8 to April 3. (Reuters)�",1/10/2016,,
sports,Pakistan cricket team leaves for New Zealand tour,"KARACHI: Pakistan�s 16-member cricket team on Sunday morning left for New Zealand for playing a series with the host team.�During the tour, Pakistan cricket team will play three Twenty20 matches and thre one day internatinals.�Shahid Afridi is the captain of Pakistan�s T20 team while the coach is Waqar Ahmed.�After a ban of 5 years, Muhammad Amir is also accompanying the team to play his first international series in as many years.�The team comprises Shoaib malik, Muhammad Yousuf, Umer Gul, Wahab Riaz, Muhammad Hafeez,�Ahmed Shahzad and Sarfaraz Ahmed.�The team will reach New Zealand via Dubai.",1/10/2016,,
sports,England turn to Croft for spin tips in South Afri,"CAPE TOWN: England will draft in former international off-spinner Robert Croft to assist their slow bowlers during the five-match One-Day International series in South Africa starting on Feb 3.Croft will join the coaching team of Trevor Bayliss, Paul Farbrace, Ottis Gibson and Graham Thorpe as a consultant spin bowling coach for a 12-day period at the start of the series.""Robert has had success in both domestic and international cricket during his career and he�ll have plenty to offer the dressing room,"" England�s director of cricket Andrew Strauss said in a press release on Monday.""It�s an opportunity for players and coaches to exchange different ideas which is so important, particularly at this stage in the side�s development.""He has worked with our performance programme in the past and has proved a popular and valuable addition and I�ve no doubt this group of players will also gain a lot from his involvement.""Croft, 45, played 50 ODIs during a five-year international career that ended in 2001 and was a key figure in Glamorgan�s limited overs success during his 23 years playing for the club. (Reuters)�",1/11/2016,,
sports,Australia to blood two new pacemen for India one day opener,"PERTH: Uncapped pacemen Joel Paris and Scott Boland will make their international debuts for Australia in the first one-day match against India in Perth on Tuesday.The pair join Josh Hazlewood and fast bowling all-rounders Mitchell Marsh and James Faulkner in a pace-heavy attack at the WACA.Having lost Mitchell Starc to foot injuries for the entire home summer and fellow left-armer Mitchell Johnson to retirement in November, Australia fast-tracked 23-year-old Western Australian Paris into the side after impressing in domestic limited overs cricket.Johnson and Starc enjoyed success at the WACA using the �Fremantle Doctor�, a dependable afternoon sea-breeze, to swing the ball into right-handed batsmen and Australia captain Steve Smith said that had come into calculations in picking Paris.""Traditionally we like to play a left-armer here who can use the breeze and move the ball so hopefully he�ll be able to do that for us tomorrow,"" Smith told reporters in Perth on Monday.Boland, 26, was a surprise selection in Australia�s Test squad against West Indies and impressed with a seven-wicket innings haul for Victoria state against Western Australia at the WACA in November.""His death bowling has been very impressive,"" Smith said. ""I think he hits a yorker as well as anyone at the moment. He�s got a bit of pace to him so hopefully he can hurry up the Indian batters a bit.""Smith also said he hoped the WACA would be back to its traditionally fast and bouncy ways after it was widely criticised for being a batsman�s paradise during the recent Test series against New Zealand.Over 1,600 runs were piled on in the five-day draw, with six centuries scored.""It looks a little bit soft at the moment under foot,"" Smith said. ""It�s obviously a day out from the game. We�ll wait and see how it looks tomorrow.""But hopefully it�s got a bit more pace and bounce than the Test match we played here.""I guess the WACA and Gabba have been a fortress for us in one-day and Test cricket for a while.""Obviously it�s a bit different to what the Indians are used to back home. Hopefully we can exploit that early on.""The Perth match is the first in a five-game series against India. (Reuters)�",1/11/2016,,
